[INFO ] [2021-05-30 09:26:51,771] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 21:33:24,736] Edit Employee [Report To]: Step 1 - Click on 'Report-to' tab
[INFO ] [2021-06-19 21:33:26,004] Edit Employee [Report To]: Step 2 - Click on Add button at 'Add Supervisor' form
[INFO ] [2021-06-19 21:33:26,127] Edit Employee [Report To]: Step 3 - Enter to 'Name' textbox with value 'Jasmine Morgan' at 'Add Supervisor' form
[INFO ] [2021-06-19 21:33:27,535] Edit Employee [Report To]: Step 4 - Select 'Reporting Method' dropdown with value 'Direct' at 'Add Supervisor' form
[INFO ] [2021-06-19 21:33:27,690] Edit Employee [Report To]: Step 5 - Click on Save button at 'Add Supervisor' form
[INFO ] [2021-06-19 21:33:29,282] Edit Employee [Report To]: Step 6 - Verify added Supervisor successfully
[INFO ] [2021-06-19 21:33:29,333]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:29,395]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:29,401] Search Employee: Step 1 - Open 'Employee List' page
[INFO ] [2021-06-19 21:33:30,766] Search Employee: Step 2 - Enter to 'Employee Name' textbox with value 'Manual 598 Test 886'
[INFO ] [2021-06-19 21:33:34,243] Search Employee: Step 3 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:33:37,283] Search Employee: Step 4 - Verify search by Employee Name
[INFO ] [2021-06-19 21:33:37,337]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:33:37,379]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:33:37,427]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:33:37,472]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:33:37,557]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:33:37,601]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:33:37,648]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-19 21:33:37,648] Search Employee: Step 5 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:33:40,639] Search Employee: Step 6 - Enter to 'Employee ID' textbox with value '0390'
[INFO ] [2021-06-19 21:33:40,799] Search Employee: Step 7 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:33:43,426] Search Employee: Step 8 - Verify search by Employee Name
[INFO ] [2021-06-19 21:33:43,474]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:43,522]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:43,571]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:43,615]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:43,663]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:43,708]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:43,740]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:43,740] Search Employee: Step 9 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:33:46,746] Search Employee: Step 10 - Enter to 'Employee Name' textbox with value 'Manual 598 Test 886'
[INFO ] [2021-06-19 21:33:50,142] Search Employee: Step 11 - Select 'Employment Status' dropdown with value 'Full-Time Contract'
[INFO ] [2021-06-19 21:33:50,329] Search Employee: Step 12 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:33:53,004] Search Employee: Step 13 - Verify search by Employee Name
[INFO ] [2021-06-19 21:33:53,057]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:53,104]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:53,146]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:53,192]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:53,240]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:53,287]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:53,332]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:33:53,332] Search Employee: Step 14 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:33:56,392] Search Employee: Step 15 - Enter to 'Employee Name' textbox with value 'Manual 598 Test 886'
[INFO ] [2021-06-19 21:33:59,825] Search Employee: Step 16 - Select 'Include' dropdown with value 'Current Employees Only'
[INFO ] [2021-06-19 21:33:59,991] Search Employee: Step 17 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:02,630] Search Employee: Step 18 - Verify search by Employee Name
[INFO ] [2021-06-19 21:34:02,677]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:02,722]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:02,772]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:02,815]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:02,862]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:02,914]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:02,960]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:02,960] Search Employee: Step 19 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:06,076] Search Employee: Step 20 - Enter to 'Employee Name' textbox with value 'Manual 598 Test 886'
[INFO ] [2021-06-19 21:34:09,482] Search Employee: Step 21 - Select 'Include' dropdown with value 'Current and Past Employees'
[INFO ] [2021-06-19 21:34:09,642] Search Employee: Step 22 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:12,250] Search Employee: Step 23 - Verify search by Employee Name
[INFO ] [2021-06-19 21:34:12,298]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:12,347]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:12,393]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:12,440]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:12,526]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:12,564]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:12,613]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:12,613] Search Employee: Step 24 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:15,599] Search Employee: Step 25 - Enter to 'Employee Name' textbox with value 'Manual 598 Test 886'
[INFO ] [2021-06-19 21:34:19,023] Search Employee: Step 26 - Select 'Include' dropdown with value 'Past Employees Only'
[INFO ] [2021-06-19 21:34:19,183] Search Employee: Step 27 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:21,766] Search Employee: Step 28 - Verify search by Employee Name
[INFO ] [2021-06-19 21:34:21,876]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:21,876] Search Employee: Step 29 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:24,898] Search Employee: Step 30 - Enter to 'Employee ID' textbox with value '0390'
[INFO ] [2021-06-19 21:34:25,044] Search Employee: Step 31 - Enter to 'Supervisor Name' textbox with value 'Jasmine Morgan'
[INFO ] [2021-06-19 21:34:28,418] Search Employee: Step 32 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:31,030] Search Employee: Step 33 - Verify search by Employee Name
[INFO ] [2021-06-19 21:34:31,076]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:31,154]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:31,196]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:31,264]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:31,308]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:31,354]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:31,423]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:31,423] Search Employee: Step 34 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:34,459] Search Employee: Step 35 - Enter to 'Employee Name' textbox with value 'Manual 598 Test 886'
[INFO ] [2021-06-19 21:34:37,906] Search Employee: Step 35 - Select 'Job Title' dropdown with value 'QA Engineer'
[INFO ] [2021-06-19 21:34:38,061] Search Employee: Step 37 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:40,799] Search Employee: Step 38 - Verify search by Employee Name
[INFO ] [2021-06-19 21:34:40,848]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:40,899]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:40,942]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:40,989]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:41,036]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:41,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:41,134]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:34:41,134] Search Employee: Step 39 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:34:44,074] Search Employee: Step 40 - Enter to 'Employee Name' textbox with value 'Manual 598 Test 886'
[INFO ] [2021-06-19 21:34:47,490] Search Employee: Step 41 - Select 'Sub Unit' dropdown with value '  Quality Assurance'
[INFO ] [2021-06-19 21:35:07,761] Search Employee: Step 42 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:35:10,442] Search Employee: Step 43 - Verify search by Employee Name
[INFO ] [2021-06-19 21:35:10,492]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:35:10,541]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:35:10,587]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:35:10,633]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:35:10,680]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:35:10,725]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:35:10,775]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:10,667] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 21:36:19,093] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-19 21:36:19,278] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-19 21:36:19,457] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-19 21:36:24,458]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:24,498] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-19 21:36:26,482] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-19 21:36:27,349] Add Employee: Step 3 - Enter to firstname textbox = 'Automation 553'
[INFO ] [2021-06-19 21:36:27,499] Add Employee: Step 4 - Enter to lastname textbox = 'Testing 382'
[INFO ] [2021-06-19 21:36:27,709] Add Employee: Step 5 - Get employeeID: '0394'
[INFO ] [2021-06-19 21:36:27,709] Add Employee: Step 6 - Click on Save button at Add Employee form
[INFO ] [2021-06-19 21:36:29,951] Add Employee: Step 7 - Verify Fullname is displayed at header Automation 553 Testing 382
[INFO ] [2021-06-19 21:36:30,027]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:30,087] Add Employee: Step 8 - Verify Firstname actual result 'Automation 553' is equal to expected result 'Automation 553'
[INFO ] [2021-06-19 21:36:30,183]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:30,259] Add Employee: Step 9 - Verify Lastname actual result 'Testing 382' is equal to expected result 'Testing 382'
[INFO ] [2021-06-19 21:36:30,321]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:30,402] Add Employee: Step 10 - Verify EmployeeID actual result '0394' is equal to expected result '0394'
[INFO ] [2021-06-19 21:36:30,465]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:30,527] Edit Employee [Personal Details]: Step 1 - Click on Edit button at 'Personal Details' form
[INFO ] [2021-06-19 21:36:30,642] Edit Employee [Personal Details]: Step 2 - Enter to 'First Name' textbox with value 'Manual 429'
[INFO ] [2021-06-19 21:36:30,820] Edit Employee [Personal Details]: Step 3 - Enter to 'Last Name' textbox with value 'Test 786'
[INFO ] [2021-06-19 21:36:30,980] Edit Employee [Personal Details]: Step 4 - Enter to 'SSN Number' textbox with value '252-260'
[INFO ] [2021-06-19 21:36:31,116] Edit Employee [Personal Details]: Step 5 - Select 'Gender' radio with value 'Male'
[INFO ] [2021-06-19 21:36:31,254] Edit Employee [Personal Details]: Step 6 - Select 'Marital Status' dropdown with value 'Single'
[INFO ] [2021-06-19 21:36:31,428] Edit Employee [Personal Details]: Step 7 - Select 'Nationality' dropdown with value 'Vietnamese'
[INFO ] [2021-06-19 21:36:31,572] Edit Employee [Personal Details]: Step 8 - Enter to 'Date of Birth' textbox with value '1993-05-22'
[INFO ] [2021-06-19 21:36:31,771] Edit Employee [Personal Details]: Step 9 - Click on Save button
[INFO ] [2021-06-19 21:36:33,423] Edit Employee [Personal Details]: Step 10 - Verify message saved successfully displayed: 'Successfully Saved'
[INFO ] [2021-06-19 21:36:33,527]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:33,585] Edit Employee [Personal Details]: Step 11 - Verify edited 'First Name' actual result 'Manual 429' is equal to expected result 'Manual 429'
[INFO ] [2021-06-19 21:36:33,662]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:33,725] Edit Employee [Personal Details]: Step 12 - Verify edited 'Last Name' actual result 'Test 786' is equal to expected result 'Test 786'
[INFO ] [2021-06-19 21:36:33,788]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:33,850] Edit Employee [Personal Details]: Step 13 - Verify edited 'SSN Number' actual result '252-260' is equal to expected result '252-260'
[INFO ] [2021-06-19 21:36:33,912]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:33,912] Edit Employee [Personal Details]: Step 14 - Verify 'Gender' radio button is selected with value: 'Male'
[INFO ] [2021-06-19 21:36:33,972]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:34,084] Edit Employee [Personal Details]: Step 15 - Verify selected 'Marital Status' dropdown actual result 'Single' is equal to expected result 'Single'
[INFO ] [2021-06-19 21:36:34,182]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:35,746] Edit Employee [Personal Details]: Step 16 - Verify selected 'Nationality' dropdown actual result 'Vietnamese' is equal to expected result 'Vietnamese'
[INFO ] [2021-06-19 21:36:36,608]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:36,661] Edit Employee [Personal Details]: Step 17 - Verify edited 'Date of Birth' textbox actual result '1993-05-22' is equal to expected result '1993-05-22'
[INFO ] [2021-06-19 21:36:36,724]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:36:36,729] Edit Employee [Job]: Step 1 - Click on 'Job' tab
[INFO ] [2021-06-19 21:36:38,043] Edit Employee [Job]: Step 2 - Click on Edit button at 'Job' form
[INFO ] [2021-06-19 21:36:38,178] Edit Employee [Job]: Step 3 - Select 'Job Title' dropdown with value 'QA Engineer' at 'Job' form
[INFO ] [2021-06-19 21:36:38,362] Edit Employee [Job]: Step 4 - Select 'Employment Status' dropdown with value 'Full-Time Contract' at 'Job' form
[INFO ] [2021-06-19 21:36:38,498] Edit Employee [Job]: Step 5 - Select 'Job Category' dropdown with value 'Technicians' at 'Job' form
[INFO ] [2021-06-19 21:36:38,642] Edit Employee [Job]: Step 6 - Enter to 'Joined Date' textbox with value '2020-12-01' at 'Job' form
[INFO ] [2021-06-19 21:36:38,821] Edit Employee [Job]: Step 7 - Select 'Sub Unit' dropdown with value '  Quality Assurance' at 'Job' form
[INFO ] [2021-06-19 21:36:59,053] Edit Employee [Job]: Step 8 - Select 'Location' dropdown with value 'New York Sales Office' at 'Job' form
[INFO ] [2021-06-19 21:36:59,195] Edit Employee [Job]: Step 9 - Enter to 'Start Date' textbox with value '2021-02-01' at 'Job' form
[INFO ] [2021-06-19 21:36:59,359] Edit Employee [Job]: Step 10 - Enter to 'End Date' textbox with value '2022-02-01' at 'Job' form
[INFO ] [2021-06-19 21:36:59,532] Edit Employee [Job]: Step 11 - Click on Save button at 'Job' form
[INFO ] [2021-06-19 21:37:01,557] Edit Employee [Job]: Step 12 - Verify selected 'Job Title' dropdown actual result 'QA Engineer' is equal to expected result 'QA Engineer'
[INFO ] [2021-06-19 21:37:01,718]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:01,867] Edit Employee [Job]: Step 13 - Verify selected 'Employment Status' dropdown actual result 'Full-Time Contract' is equal to expected result 'Full-Time Contract'
[INFO ] [2021-06-19 21:37:01,970]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:02,212] Edit Employee [Job]: Step 14 - Verify selected 'Job Category' dropdown actual result 'Technicians' is equal to expected result 'Technicians'
[INFO ] [2021-06-19 21:37:02,342]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:02,442] Edit Employee [Job]: Step 15 - Verify edited 'Joined Date' textbox actual result '2020-12-01' is equal to expected result '2020-12-01'
[INFO ] [2021-06-19 21:37:02,510]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:02,637] Edit Employee [Job]: Step 16 - Verify selected 'Sub Unit' dropdown actual result '  Quality Assurance' is equal to expected result '  Quality Assurance'
[INFO ] [2021-06-19 21:37:02,796]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:02,913] Edit Employee [Job]: Step 17 - Verify selected 'Location' dropdown actual result 'New York Sales Office' is equal to expected result 'New York Sales Office'
[INFO ] [2021-06-19 21:37:03,032]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:03,101] Edit Employee [Job]: Step 18 - Verify edited 'Start Date' textbox actual result '2021-02-01' is equal to expected result '2021-02-01'
[INFO ] [2021-06-19 21:37:03,163]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:03,228] Edit Employee [Job]: Step 119 - Verify edited 'End Date' textbox actual result '2022-02-01' is equal to expected result '2022-02-01'
[INFO ] [2021-06-19 21:37:03,298]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:03,304] Edit Employee [Add Salary Component]: Step 1 - Click on 'Salary' tab
[INFO ] [2021-06-19 21:37:04,596] Edit Employee [Add Salary Component]: Step 2 - Click on Add button at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:04,724] Edit Employee [Add Salary Component]: Step 3 - Select 'Pay Grade' dropdown with value 'Grade 1' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:04,864] Edit Employee [Add Salary Component]: Step 4 - Enter to 'Salary Component' textbox with value 'SC123456' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:05,029] Edit Employee [Add Salary Component]: Step 5 - Select 'Pay Frequency' dropdown with value 'Monthly on first pay of month.' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:05,193] Edit Employee [Add Salary Component]: Step 6 - Select 'Currency' dropdown with value 'United States Dollar' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:05,330] Edit Employee [Add Salary Component]: Step 7 - Enter to 'Amount' textbox with value 'United States Dollar' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:05,476] Edit Employee [Add Salary Component]: Step 8 - Enter to 'Comment' textbox with value 'Auto add salary component.' at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:05,627] Edit Employee [Add Salary Component]: Step 9 - Click on Save button at 'Assigned Salary Components' form
[INFO ] [2021-06-19 21:37:07,274] Edit Employee [Personal Details]: Step 10 - Verify message saved successfully displayed: 'Successfully Saved'
[INFO ] [2021-06-19 21:37:07,357]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:07,357] Edit Employee [Personal Details]: Step 10 - Verify added salary successfully
[INFO ] [2021-06-19 21:37:07,409]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:07,456]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:07,503]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:07,551]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:07,597]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:07,603] Edit Employee [Report To]: Step 1 - Click on 'Report-to' tab
[INFO ] [2021-06-19 21:37:09,060] Edit Employee [Report To]: Step 2 - Click on Add button at 'Add Supervisor' form
[INFO ] [2021-06-19 21:37:09,192] Edit Employee [Report To]: Step 3 - Enter to 'Name' textbox with value 'Jasmine Morgan' at 'Add Supervisor' form
[INFO ] [2021-06-19 21:37:10,562] Edit Employee [Report To]: Step 4 - Select 'Reporting Method' dropdown with value 'Direct' at 'Add Supervisor' form
[INFO ] [2021-06-19 21:37:10,698] Edit Employee [Report To]: Step 5 - Click on Save button at 'Add Supervisor' form
[INFO ] [2021-06-19 21:37:12,281] Edit Employee [Report To]: Step 6 - Verify added Supervisor successfully
[INFO ] [2021-06-19 21:37:12,340]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:12,383]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:12,389] Search Employee: Step 1 - Open 'Employee List' page
[INFO ] [2021-06-19 21:37:13,719] Search Employee: Step 2 - Enter to 'Employee Name' textbox with value 'Manual 429 Test 786'
[INFO ] [2021-06-19 21:37:20,146] Search Employee: Step 3 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:22,840] Search Employee: Step 4 - Verify search by Employee Name
[INFO ] [2021-06-19 21:37:22,892]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:22,937]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:22,985]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:23,032]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:23,078]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:23,127]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:23,172]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:23,172] Search Employee: Step 5 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:26,212] Search Employee: Step 6 - Enter to 'Employee ID' textbox with value '0394'
[INFO ] [2021-06-19 21:37:26,359] Search Employee: Step 7 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:29,024] Search Employee: Step 8 - Verify search by Employee Name
[INFO ] [2021-06-19 21:37:29,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:29,122]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:29,166]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:29,257]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:29,299]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:29,345]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:29,393]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:29,393] Search Employee: Step 9 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:32,373] Search Employee: Step 10 - Enter to 'Employee Name' textbox with value 'Manual 429 Test 786'
[INFO ] [2021-06-19 21:37:35,771] Search Employee: Step 11 - Select 'Employment Status' dropdown with value 'Full-Time Contract'
[INFO ] [2021-06-19 21:37:35,948] Search Employee: Step 12 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:38,543] Search Employee: Step 13 - Verify search by Employee Name
[INFO ] [2021-06-19 21:37:38,591]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:38,637]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:38,686]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:38,734]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:38,781]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:38,827]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:38,873]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:38,873] Search Employee: Step 14 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:41,830] Search Employee: Step 15 - Enter to 'Employee Name' textbox with value 'Manual 429 Test 786'
[INFO ] [2021-06-19 21:37:45,293] Search Employee: Step 16 - Select 'Include' dropdown with value 'Current Employees Only'
[INFO ] [2021-06-19 21:37:45,405] Search Employee: Step 17 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:48,062] Search Employee: Step 18 - Verify search by Employee Name
[INFO ] [2021-06-19 21:37:48,110]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:48,158]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:48,204]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:48,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:48,298]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:48,347]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:48,392]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:48,392] Search Employee: Step 19 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:51,392] Search Employee: Step 20 - Enter to 'Employee Name' textbox with value 'Manual 429 Test 786'
[INFO ] [2021-06-19 21:37:54,785] Search Employee: Step 21 - Select 'Include' dropdown with value 'Current and Past Employees'
[INFO ] [2021-06-19 21:37:54,927] Search Employee: Step 22 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:37:57,625] Search Employee: Step 23 - Verify search by Employee Name
[INFO ] [2021-06-19 21:37:57,672]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:57,746]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:57,791]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:57,837]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:57,885]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:57,934]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:57,974]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:37:57,974] Search Employee: Step 24 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:00,967] Search Employee: Step 25 - Enter to 'Employee Name' textbox with value 'Manual 429 Test 786'
[INFO ] [2021-06-19 21:38:04,371] Search Employee: Step 26 - Select 'Include' dropdown with value 'Past Employees Only'
[INFO ] [2021-06-19 21:38:04,564] Search Employee: Step 27 - Click on Search button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:07,196] Search Employee: Step 28 - Verify search by Employee Name
[INFO ] [2021-06-19 21:38:07,283]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 21:38:07,283] Search Employee: Step 29 - Click on Reset button at 'Employee Information' form
[INFO ] [2021-06-19 21:38:10,294] Search Employee: Step 30 - Enter to 'Employee ID' textbox with value '0394'
[INFO ] [2021-06-19 21:38:10,459] Search Employee: Step 31 - Enter to 'Supervisor Name' textbox with value 'Jasmine Morgan'
